0.0044009,4.4009e-09,1.7602e+12,1.2779e+10
0.0044108,4.4108e-09,1.7634e+12,1.2776e+10
0.0044207,4.4207e-09,1.7667e+12,1.2774e+10
0.0044306,4.4306e-09,1.77e+12,1.2772e+10
0.0044405,4.4405e-09,1.7733e+12,1.2769e+10
0.0044505,4.4505e-09,1.7765e+12,1.2767e+10
0.0044604,4.4604e-09,1.7798e+12,1.2764e+10
0.0044703,4.4703e-09,1.7831e+12,1.2762e+10
0.0044802,4.4802e-09,1.7864e+12,1.2759e+10
0.0044901,4.4901e-09,1.7896e+12,1.2757e+10
0.0045,4.5e-09,1.7929e+12,1.2754e+10
0.0045099,4.5099e-09,1.7962e+12,1.2752e+10
0.0045198,4.5198e-09,1.7995e+12,1.275e+10
0.0045297,4.5297e-09,1.8027e+12,1.2747e+10
0.0045396,4.5396e-09,1.806e+12,1.2745e+10
0.0045495,4.5495e-09,1.8093e+12,1.2743e+10
0.0045595,4.5595e-09,1.8126e+12,1.274e+10
0.0045694,4.5694e-09,1.8158e+12,1.2738e+10
0.0045793,4.5793e-09,1.8191e+12,1.2736e+10
0.0045892,4.5892e-09,1.8224e+12,1.2733e+10
0.0045991,4.5991e-09,1.8257e+12,1.2731e+10
0.004609,4.609e-09,1.8289e+12,1.2729e+10
0.0046189,4.6189e-09,1.8322e+12,1.2726e+10
0.0046288,4.6288e-09,1.8355e+12,1.2724e+10
0.0046387,4.6387e-09,1.8388e+12,1.2722e+10
0.0046486,4.6486e-09,1.842e+12,1.272e+10
0.0046586,4.6586e-09,1.8453e+12,1.2717e+10
0.0046685,4.6685e-09,1.8486e+12,1.2715e+10
0.0046784,4.6784e-09,1.8519e+12,1.2713e+10
0.0046883,4.6883e-09,1.8551e+12,1.2711e+10
0.0046982,4.6982e-09,1.8584e+12,1.2709e+10
0.0047081,4.7081e-09,1.8617e+12,1.2706e+10
0.004718,4.718e-09,1.865e+12,1.2704e+10
0.0047279,4.7279e-09,1.8683e+12,1.2702e+10
0.0047378,4.7378e-09,1.8715e+12,1.27e+10
0.0047477,4.7477e-09,1.8748e+12,1.2698e+10
0.0047577,4.7577e-09,1.8781e+12,1.2695e+10
0.0047676,4.7676e-09,1.8814e+12,1.2693e+10
